artist_id,name,name_normalized,country_of_origin,career_start_year,primary_genre_l1,primary_genre_l2,spotify_followers,spotify_popularity,monthly_listeners,musicbrainz_id,lastfm_listeners,lastfm_play_count,is_solo_artist,source_dataset
artist:1d3e2e05-9587-d692-efee-9be53ec43225,Devilish Trio,devilish trio,,2016,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:1d3e44ba-3c45-03aa-36f7-ea4cba807989,Paul Dukas,paul dukas,,2004,Classical,Classical,,,,,,,,compiled_multi_source
artist:1d3e60b2-8519-3dee-5e44-59f6d49c2288,Dopelord,dopelord,,2014,Rock,Psych-Rock,,,,,,,,compiled_multi_source
artist:1d3ecd7c-1d9f-2252-4ada-ecb338eb7553,Tamara Castro,tamara castro,,2001,Folk,Folk,,,,,,,,compiled_multi_source
artist:1d3f926e-8f64-bfc1-8e18-c32155252455,Tatua,tatua,,2009,Latin,Forró,,,,,,,,compiled_multi_source
artist:1d404275-0dd8-d231-fdc0-d39ce58f664c,Escape With Romeo,escape with romeo,,1989,Pop,Pop,,,,,,,,compiled_multi_source
artist:1d40dbd9-8fec-e94f-8d8b-5b6c275be1ac,Soichi Terada,soichi terada,,2012,Electronic,Electronic,,,,,,,,compiled_multi_source
artist:1d414a9f-c524-b81a-7491-0404a8f36301,Mickey Cho,mickey cho,,2013,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:1d415b20-8adc-908f-a434-cbeb9af6485d,GusGus,gusgus,,2000,Electronic,Trip-Hop,,,,,,,,compiled_multi_source
artist:1d417e93-6da0-a9b5-4afd-3104da19c2c9,Claptone,claptone,,2011,Electronic,Deep House,,,,,,,,compiled_multi_source
artist:1d419d26-520c-c8e5-53f4-259d9a12402e,Quartz,quartz,,2005,Electronic,Electronic,,,,,,,,compiled_multi_source
artist:1d41d2ec-cff2-70f8-0d79-1cee239ea8df,Port O'Brien,port obrien,,2007,Folk,Folk,,,,,,,,compiled_multi_source
artist:1d440b24-5d92-4afd-6435-eb2d26ca8945,Blind Boy Fuller,blind boy fuller,,2000,Folk,Acoustic,,,,,,,,compiled_multi_source
artist:1d44683b-17e4-d0c3-90d2-ed9bda600d91,Margaret Cho,margaret cho,,2002,Pop,Comedy,,,,,,,,compiled_multi_source
artist:1d457206-eaa5-6395-89d3-92628d3e1f80,Majur,majur,,2018,Latin,Latin,,,,,,,,compiled_multi_source
artist:1d4637f9-c4ea-a5e4-6ee3-34292ee43c7d,Hal Cruttenden,hal cruttenden,,2008,Pop,Comedy,,,,,,,,compiled_multi_source
artist:1d46e0ad-dfb7-cfcf-4ae1-1332a74f35fb,Ellen Krauss,ellen krauss,,2019,World,Swedish,,,,,,,,compiled_multi_source
artist:1d47f0b1-8f6d-ce9b-77e8-f183c9c747c0,PLVTINUM,plvtinum,,2017,Electronic,EDM,,,,,,,,compiled_multi_source
artist:1d48595f-2373-1aca-f482-2241437da668,Oceans Red,oceans red,,2013,Electronic,Trance,,,,,,,,compiled_multi_source
artist:1d4a5c72-102e-284e-1684-3123f6663d38,Distinto,distinto,,2020,Pop,Mood,,,,,,,,compiled_multi_source
artist:1d4c2f86-519e-8603-fd01-e6018dd5e9ec,The Briefs,the briefs,,2000,Pop,Power Pop,,,,,,,,compiled_multi_source
artist:1d4c3dc0-6f97-507d-d296-f88562948ec6,Stan Bush,stan bush,,2007,Rock,Hard Rock,,,,,,,,compiled_multi_source
artist:1d4cca58-0b09-fb42-990b-549ad10a432d,The Bandulus,the bandulus,,2010,Rock,Ska,,,,,,,,compiled_multi_source
artist:1d4cd802-6b17-45c5-d303-7cd75bd924b3,Yngve Gasoy-Romdal,yngve gasoyromdal,,2002,Classical,Show Tunes,,,,,,,,compiled_multi_source
artist:1d506568-b505-2c57-2213-97130bbd624a,Desmeon,desmeon,,2014,Electronic,EDM,,,,,,,,compiled_multi_source
artist:1d52e4e0-9911-5283-7d94-08b51dea298a,Garikayi Tirikoti,garikayi tirikoti,,2002,R&B,Groove,,,,,,,,compiled_multi_source
artist:1d531b22-bb2a-a679-22aa-24ea3b6ebce0,Serene & Pax,serene  pax,,2021,Pop,Sleep/Ambient,,,,,,,,compiled_multi_source
artist:1d54521f-9e84-fd7c-98b6-b7526651d93d,Kali Uchis,kali uchis,,2015,Pop,Pop,9469943.0,83.0,,,,,,compiled_multi_source
artist:1d54f971-1877-29ff-532a-584587558fd2,doppelfinger,doppelfinger,,2022,Folk,Folk,,,,,,,,compiled_multi_source
artist:1d561d61-0659-5a94-bf52-39d076713a2c,Ragnar Seaholm,ragnar seaholm,,2020,Classical,Piano,,,,,,,,compiled_multi_source
artist:1d56c771-a9c4-cbd0-f11b-49e312dddfba,Sir Speedy,sir speedy,,2005,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:1d57952a-5dfb-e3b4-16b4-e5d52eddb52b,RIKE,rike,,2019,Pop,Pop,,,,,,,,compiled_multi_source
artist:1d579a02-fc65-6714-36b8-627a836750fd,Alina Baraz,alina baraz,,2015,Pop,Pop,,,,,,,,compiled_multi_source
artist:1d597822-e87b-e5c7-3418-263f96a57819,E.S. Posthumus,es posthumus,,2001,Pop,Pop,,,,,,,,compiled_multi_source
artist:1d5a5e67-8d64-adeb-000e-57667497db8e,C-Swag,cswag,,2014,Electronic,Club,,,,,,,,compiled_multi_source
artist:1d5bada9-eca6-ec42-1e4b-b181a79426df,Adrenalize,adrenalize,,2012,Electronic,Hardstyle,,,,,,,,compiled_multi_source
artist:1d5c572d-f67b-f7a1-c17e-99dc64498f7f,Darren Carter,darren carter,,2007,Pop,Comedy,,,,,,,,compiled_multi_source
artist:1d5c7de1-ed0f-9abc-886a-8207f69322b7,Trent Dabbs,trent dabbs,,2004,Folk,Acoustic,,,,,,,,compiled_multi_source
artist:1d5f29e6-5263-a6bb-8078-2789fa6d85ab,Virginia Liston,virginia liston,,2010,Blues,Blues,,,,,,,,compiled_multi_source
artist:1d60a83d-4109-e7e9-2b12-2582ead77f4b,Hideo Kobayashi,hideo kobayashi,,2006,Electronic,Techno,,,,,,,,compiled_multi_source
artist:1d60cc7e-2a3c-40ca-c101-6666f289a77a,Hirabai Barodekar,hirabai barodekar,,2001,World,Indian,,,,,,,,compiled_multi_source
artist:1d615c99-7b29-be9b-e885-f7bce5a8ec48,Conclusion Of An Age,conclusion of an age,,2017,Metal,Heavy Metal,,,,,,,,compiled_multi_source
artist:1d61cc61-d672-d366-ade6-1900050218cd,Jetlagz,jetlagz,,2019,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:1d630392-9ccf-758d-a26f-2d202877a0c1,Indigo Jam Unit,indigo jam unit,,2018,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:1d64283c-dfbf-f95a-bf36-34addd84b9e7,TsuShiMaMiRe,tsushimamire,,2005,Rock,Punk Rock,,,,,,,,compiled_multi_source
artist:1d645857-aae3-f665-0ef8-ce59677b91b4,Useless ID,useless id,,2003,Rock,Ska,,,,,,,,compiled_multi_source
artist:1d6614a3-88cf-caf2-7c3a-3d8a10fe5ad6,Gare Du Nord,gare du nord,,2009,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:1d66b943-ca05-f00b-1cb8-6e2680cd2ff2,Stella Donnelly,stella donnelly,,2018,Folk,Singer-Songwriter,,,,,,,,compiled_multi_source
artist:1d67f494-44ad-2d08-43cf-9642c3aef860,The Strange Boys,the strange boys,,2009,Rock,Garage Rock,,,,,,,,compiled_multi_source
artist:1d683048-c082-ff55-8d79-415f1de27388,World's End Girlfriend,worlds end girlfriend,,2001,Electronic,Ambient,,,,,,,,compiled_multi_source
artist:1d68c3cd-9639-4444-3cfe-d7b42ffde9c4,Magdalena,magdalena,,2018,Electronic,Techno,,,,,,,,compiled_multi_source
artist:1d695e07-83a3-ee38-a9ae-2f75bbad726c,Shpongle,shpongle,,2000,Electronic,Trance,,,,,,,,compiled_multi_source
artist:1d69f738-48fd-0852-7a7e-da0209d8ee5d,Fila Brazillia,fila brazillia,,2002,Electronic,Trip-Hop,,,,,,,,compiled_multi_source
artist:1d6b3e25-7dcb-5f3a-71d1-58833cda504c,Dr. Calypso,dr calypso,,2003,Rock,Ska,,,,,,,,compiled_multi_source
artist:1d6bbb32-c9b5-da7f-06d7-a0f2ef1e2bf3,Necro Facility,necro facility,,2009,Electronic,Industrial,,,,,,,,compiled_multi_source
artist:1d6bc432-3364-4946-bb71-0e3a245c2ffe,Govana,govana,,2016,Reggae,Dancehall,,,,,,,,compiled_multi_source
artist:1d6bdda3-4dc0-e627-3582-e923b26b8e2d,Nyami Nyami Sounds,nyami nyami sounds,,2008,R&B,Groove,,,,,,,,compiled_multi_source
artist:1d6c3378-2792-3aa0-1e1c-d48064405196,ENiGMA Dubz,enigma dubz,,2011,Electronic,Dub,,,,,,,,compiled_multi_source
artist:1d6c3810-7d92-7c45-6b70-ab68b3270001,Peter Rauhofer,peter rauhofer,,2003,Electronic,House,,,,,,,,compiled_multi_source
artist:1d6c3b1c-8f92-2ade-27b5-2a39a228f974,Cee Kay,cee kay,,2019,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:1d6d93fc-beb5-44f0-93b1-7aaad51eb547,Postcards & Polaroids,postcards  polaroids,,2018,Folk,Acoustic,,,,,,,,compiled_multi_source
artist:1d6da295-e01d-65d2-8f2a-3d14ffe629a7,Ryoji Ikeda,ryoji ikeda,,2003,Electronic,Ambient,,,,,,,,compiled_multi_source
artist:1d6e3b32-2324-c728-5c31-13148fe7d83e,Aquaserge,aquaserge,,2017,World,French,,,,,,,,compiled_multi_source
artist:1d6e5a10-9ee6-51a9-1a4b-a94d0eaacf9a,Louise Hoffsten,louise hoffsten,,2003,World,Swedish,,,,,,,,compiled_multi_source
artist:1d6fe192-b7a5-b1d2-5321-03dce5738e51,Serpent Column,serpent column,,2021,Metal,Death Metal,,,,,,,,compiled_multi_source
artist:1d700117-dc0b-3e12-4b04-bc8877981603,Booker T. Jones,booker t jones,,2011,R&B,Funk,,,,,,,,compiled_multi_source
artist:1d70e4fd-d7c3-a391-4f34-dd18a1054c93,Ingrid Olsson,ingrid olsson,,2020,Classical,Piano,,,,,,,,compiled_multi_source
artist:1d725c3c-b66d-8670-b017-46933c744aae,David Sylvian,david sylvian,,2000,Electronic,Ambient,,,,,,,,compiled_multi_source
artist:1d73dc9d-7fdb-5b44-efb5-b2cfbf237205,Dumisani Maraire,dumisani maraire,,2007,R&B,Groove,,,,,,,,compiled_multi_source
artist:1d7490e1-f12e-2fd9-06d3-b88de0092f66,Lil’ Keke,lil keke,,2001,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:1d766418-2349-0aef-d070-6b5cc115d0ce,Barrett Baber,barrett baber,,2012,Country,Country,,,,,,,,compiled_multi_source
artist:1d776d61-7129-5d7f-d997-3b945f4f3cc0,Prefuse 73,prefuse 73,,2001,Electronic,Dance,,,,,,,,compiled_multi_source
artist:1d777c3d-d718-3806-564e-cac53cd9009f,Sammy Dread,sammy dread,,2000,Reggae,Dancehall,,,,,,,,compiled_multi_source
artist:1d77a8e2-c026-12e2-5c3e-ed7ef1f60e26,AVGUSTO,avgusto,,2015,Electronic,Techno,,,,,,,,compiled_multi_source
artist:1d7a8f91-28ca-e671-241e-736ae11a61ec,Clarence Ashley,clarence ashley,,2002,Folk,Folk,,,,,,,,compiled_multi_source
artist:1d7c0111-7b1a-c6e3-4b5b-9e8c3877e6ba,Westbam/ML,westbamml,,2020,Electronic,Techno,,,,,,,,compiled_multi_source
artist:1d7c0499-be93-e56d-39c1-f77ca81b57d5,Viciouz Beatz,viciouz beatz,,2013,Electronic,EDM,,,,,,,,compiled_multi_source
artist:1d7c4035-3f99-d74b-f59f-16927706492e,Saleem,saleem,,2003,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:1d7d4e0b-a1a3-4f89-c64e-33d5b844ad50,Jennifer Green,jennifer green,,2005,Electronic,Deep House,,,,,,,,compiled_multi_source
artist:1d7dbd10-2cbe-21ea-14c4-b64dc5f3b0d7,Distinguisher,distinguisher,,2017,Metal,Death Metal,,,,,,,,compiled_multi_source
artist:1d7eab09-aa88-6008-14f6-d4e38683e428,Chaotic Resemblance,chaotic resemblance,,2018,Rock,Hard Rock,,,,,,,,compiled_multi_source
artist:1d7fd066-9db6-271f-99fe-9df0be984788,"Billy ""The Kid"" Emerson",billy the kid emerson,,2012,Blues,Blues,,,,,,,,compiled_multi_source
artist:1d8060a3-e808-9c9c-0675-5b92665370ea,Scott McKenzie,scott mckenzie,,2001,Pop,Pop,,,,,,,,compiled_multi_source
artist:1d8185d5-86f9-ce0e-a395-f6d27c95453a,Denzil Porter,denzil porter,,2015,R&B,R&B,,,,,,,,compiled_multi_source
artist:1d82ba24-3ddd-84d5-a944-1502f2f7194c,Prezioso,prezioso,,2002,Electronic,Dance,,,,,,,,compiled_multi_source
artist:1d83d671-fb78-8382-7b00-fda1d7093853,54 Nude Honeys,54 nude honeys,,2005,Rock,Garage Rock,,,,,,,,compiled_multi_source
artist:1d8557ff-c832-7e0a-86f3-2fd3b538a28e,Nick Thayer,nick thayer,,2008,Electronic,Breakbeat,,,,,,,,compiled_multi_source
artist:1d87eccb-53a5-3300-b0a7-8203f052747d,pluko,pluko,,2016,Electronic,Electronic,,,,,,,,compiled_multi_source
artist:1d8804f7-9f11-3973-6bcd-a4b7a1adff94,The Tearaways,the tearaways,,2006,Pop,Power Pop,,,,,,,,compiled_multi_source
artist:1d89f890-572f-9650-a50b-4581e22b0e08,Jungle Animals,jungle animals,,2019,Pop,Pop,,,,,,,,compiled_multi_source
artist:1d8b1a41-7cde-d2f7-c51b-a47248ecf777,Diana Ross,diana ross,,1980,Electronic,Disco,,,,,,,,compiled_multi_source
artist:1d8b8bae-1011-bc00-29c5-98dbb16d0b2c,The Virginia Glee Club,the virginia glee club,,2010,Electronic,Club,,,,,,,,compiled_multi_source
artist:1d8c8eee-5d1a-ffaa-de5b-666a1c9ebae7,Jackie Edwards,jackie edwards,,2005,Rock,Ska,,,,,,,,compiled_multi_source
artist:1d8d445c-44a6-29f2-b543-1322090ef06f,Lloyd Clarke,lloyd clarke,,2011,Rock,Ska,,,,,,,,compiled_multi_source
artist:1d8d844a-e7e0-a2a4-5a93-c94374126066,Al Storm,al storm,,2015,Metal,Hardcore,,,,,,,,compiled_multi_source
artist:1d8da577-7e2b-b9fe-afdc-918740ee0e9e,Martha Wainwright,martha wainwright,,2005,Folk,Singer-Songwriter,,,,,,,,compiled_multi_source
artist:1d8ed761-6784-2ea2-c989-36cffa4779ff,Jukka Hallikainen,jukka hallikainen,,2008,Latin,Tango,,,,,,,,compiled_multi_source
artist:1d8f19ba-e655-57de-9fe9-b7a7f96a8a87,Bro & Toons,bro  toons,,2023,Electronic,Minimal Techno,,,,,,,,compiled_multi_source
artist:1d9067a0-291a-0880-aa25-526d98b2c94b,This Will Destroy You,this will destroy you,,2006,Electronic,Ambient,,,,,,,,compiled_multi_source
artist:1d913096-eab5-7a98-d12d-abb28ff12326,Tothegood,tothegood,,2017,Rock,Emo,,,,,,,,compiled_multi_source
artist:1d92083b-1002-e513-60f2-3e1c3610e769,Hemso,hemso,,2018,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:1d923acb-ff9d-f121-5049-a34b41488362,Shop Boyz,shop boyz,,2007,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:1d944dca-d676-cea9-e4d9-f4cb03a15ffc,A Puro Viento,a puro viento,,2007,Latin,Spanish,,,,,,,,compiled_multi_source
artist:1d9454a8-4574-b8b4-e28e-80e0cc196540,Juhani Ahonen,juhani ahonen,,2021,Pop,Sleep/Ambient,,,,,,,,compiled_multi_source
artist:1d94d058-00a2-ba42-4ed2-ab1bd13804c5,Millbrook,millbrook,,2019,Electronic,Drum and Bass,,,,,,,,compiled_multi_source
artist:1d96bbf8-5143-af1d-ced9-91aa304007fb,Joshua Singh,joshua singh,,2019,World,Indian,,,,,,,,compiled_multi_source
artist:1d96d5c1-a8b2-ac2d-2700-d7ac5b7c5592,Tokidoki,tokidoki,,2001,Electronic,Club,,,,,,,,compiled_multi_source
artist:1d9788a2-628d-54dc-b1fc-cdbd6a4ad66f,Ultra Q,ultra q,,2019,Rock,Garage Rock,,,,,,,,compiled_multi_source
artist:1d98af37-ca3d-27ff-439d-d88bbb7d0272,Xtrafunk,xtrafunk,,2012,Electronic,Disco,,,,,,,,compiled_multi_source
artist:1d99c66d-3473-0dc3-8730-f652e8e47908,Whitefield Brothers,whitefield brothers,,2009,World,Afrobeat,,,,,,,,compiled_multi_source
artist:1d9b78d7-51f8-592f-09a7-a8335a0a6147,Faydee,faydee,,2013,Latin,Latin,,,,,,,,compiled_multi_source
artist:1d9bdda2-e97f-948a-8600-9919f35e0192,Marge Litch,marge litch,,2014,Metal,Heavy Metal,,,,,,,,compiled_multi_source
artist:1d9be446-88ee-fcb9-b136-0e9811002f99,SDP,sdp,,2004,World,German,,,,,,,,compiled_multi_source
artist:1d9c9838-afe3-b7bf-a7c5-377b81d26e3f,Luminary,luminary,,2004,Electronic,Progressive House,,,,,,,,compiled_multi_source
artist:1d9e1af7-69f4-5be6-ae5b-4b348de3019c,CALI JEWLS,cali jewls,,2019,Pop,Pop,,,,,,,,compiled_multi_source
artist:1da02b4d-5965-887e-4eaa-d96980be37ae,Ronald van Gelderen,ronald van gelderen,,2004,Electronic,Trance,,,,,,,,compiled_multi_source
artist:1da3f0c0-5680-d1e9-81f7-458e614f5177,Private Island,private island,,2014,R&B,Soul,,,,,,,,compiled_multi_source
artist:1da59bf5-857f-245b-0ee3-ad2828cbd523,Aghora,aghora,,2006,R&B,Groove,,,,,,,,compiled_multi_source
artist:1da75343-b7c0-73b4-cbc9-25490b7b257e,Charlotte Cornfield,charlotte cornfield,,2020,Folk,Singer-Songwriter,,,,,,,,compiled_multi_source
artist:1da7ee7d-45b9-6d0e-1f45-ee4ee23da560,Pandora,pandora,,2001,Pop,Cantopop,,,,,,,,compiled_multi_source
artist:1da8de54-8d4e-0555-4977-5960b534d6d8,Free Throw,free throw,,2012,Rock,Emo,,,,,,,,compiled_multi_source
artist:1da923f8-7ced-f7e1-ce3f-65dc9b807786,Trinity Inspirational Choir,trinity inspirational choir,,2016,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:1da9cbf8-abbe-1bd7-8ec6-3798fd0cc970,Burning Airlines,burning airlines,,2000,Rock,Emo,,,,,,,,compiled_multi_source
artist:1dab05b9-fa83-6125-d776-cccd73d3e8fc,Skank,skank,,2000,Rock,Alt-Rock,,,,,,,,compiled_multi_source
artist:1daba304-7947-c728-5bbf-f2d8e3f98034,Xavi The Destroyer,xavi the destroyer,,2014,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:1dac608a-8357-a8e6-e13c-046c0543efe4,Mamta Sharma,mamta sharma,,2002,Soundtrack,Pop Film,,,,,,,,compiled_multi_source
artist:1daf4dcb-582d-b22e-450b-2b89dd47aeb3,Shrinivas Joshi,shrinivas joshi,,2007,World,Indian,,,,,,,,compiled_multi_source
artist:1db391d0-2dab-3aa8-2a35-6a00cf6aaa7e,The Gospel Soul Revivals,the gospel soul revivals,,2010,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:1db3c412-76f2-e12b-d218-b32d0c5c0e90,Herve Pagez,herve pagez,,2019,Pop,Pop,,,,,,,,compiled_multi_source
artist:1db45a90-93bb-9e4b-f6fc-d01ce10cf250,Yaron Herman,yaron herman,,2006,World,French,,,,,,,,compiled_multi_source
artist:1db527b6-1a97-fc08-6f20-326cec37ea93,Raze De Soare,raze de soare,,2015,R&B,Groove,,,,,,,,compiled_multi_source
artist:1db6218c-49bb-38fc-68ca-4bdf95a66e05,Smartface,smartface,,2019,Latin,Latin,,,,,,,,compiled_multi_source
artist:1db67302-b3d5-24d5-b215-51ceb4b439f1,Laurence Guy,laurence guy,,2015,Electronic,Deep House,,,,,,,,compiled_multi_source
artist:1db97daa-ddaa-578d-e811-c3ae6ac54bf0,Alex Cortiz,alex cortiz,,2014,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:1dba09c4-1fb5-6545-554d-d5dec92edd54,Ganzfeld Effect,ganzfeld effect,,2014,Electronic,Deep House,,,,,,,,compiled_multi_source
artist:1dbaac93-a3b0-d6c7-3d1c-759a29289f1a,Pandera,pandera,,2005,Electronic,House,,,,,,,,compiled_multi_source
artist:1dbb2819-6fb7-bc26-bb48-9c41dc2a88dd,Breathe Electric,breathe electric,,2009,Rock,Punk Rock,,,,,,,,compiled_multi_source
artist:1dbb3628-5f8d-d707-21b2-45b98fbaf4f4,Selena,selena,,2000,Pop,Pop,,,,,,,,compiled_multi_source
artist:1dbb9be8-5d9e-4103-5911-83b082151639,Chthe'ilist,chtheilist,,2016,Metal,Death Metal,,,,,,,,compiled_multi_source
artist:1dbc20d0-bd9e-a0e6-afe3-d22438eec101,Oskar Offermann,oskar offermann,,2010,Electronic,Deep House,,,,,,,,compiled_multi_source
artist:1dbc90bd-aada-4a06-1356-6d32ebb2ca41,SuG,sug,,2011,Metal,Metal,,,,,,,,compiled_multi_source
artist:1dbcbd98-1b0b-08ea-5eeb-d49aaa2a0e68,Los Viejos,los viejos,,2012,Rock,Hard Rock,,,,,,,,compiled_multi_source
artist:1dbd33a5-f5c0-2423-c2b3-6504e45f27f2,Banda Flor Da Paixão,banda flor da paixo,,2019,Latin,Forró,,,,,,,,compiled_multi_source
artist:1dbdcc43-9dae-9e96-5106-a8fe5ac959e6,Fischerspooner,fischerspooner,,2003,Electronic,Dance,,,,,,,,compiled_multi_source
artist:1dbeca7c-7b5a-0a72-1a6d-937b49a6f8a4,Coffee Cub,coffee cub,,2020,World,French,,,,,,,,compiled_multi_source
artist:1dbed8fa-3cb5-eb43-6e2e-3680e0c2b1f7,Faders,faders,,2021,Electronic,Trance,,,,,,,,compiled_multi_source
artist:1dbf7620-a801-82a9-f37e-a7016123e2a0,Mapei,mapei,,2009,World,Swedish,,,,,,,,compiled_multi_source
artist:1dc017e9-19d0-d8c0-6cd8-ff0c427f7bc7,Original Cast Wien,original cast wien,,2017,Classical,Show Tunes,,,,,,,,compiled_multi_source
artist:1dc03d62-fd86-228e-9bf4-682b722b50b0,Eduardo Falú,eduardo fal,,2003,Instrumental,Guitar,,,,,,,,compiled_multi_source
artist:1dc06462-d5fc-5db5-6fa7-622c685281e2,Olly James,olly james,,2016,Electronic,Deep House,,,,,,,,compiled_multi_source
artist:1dc0b2be-fbfc-ed67-1196-7175f7700ce4,DJ Vini,dj vini,,2013,Electronic,Dubstep,,,,,,,,compiled_multi_source
artist:1dc13ddc-4cce-c498-b0a9-6970182d5eba,Giacomo Maccari,giacomo maccari,,2014,Classical,Opera,,,,,,,,compiled_multi_source
artist:1dc21b5a-da7b-32e2-cba5-a27a303494a0,Short Round,short round,,2017,World,Indian,,,,,,,,compiled_multi_source
artist:1dc31b0a-57b7-f1f2-406b-ce3179438e7f,Jaded Juice Riders,jaded juice riders,,2013,Rock,Garage Rock,,,,,,,,compiled_multi_source
artist:1dc41935-a8c8-daa7-d659-e3293c9096fe,Manifesting Obscenity,manifesting obscenity,,2023,Metal,Death Metal,,,,,,,,compiled_multi_source
artist:1dc4ba34-aa3f-f1da-10cf-684041435f35,Maethelvin,maethelvin,,2009,Electronic,House,,,,,,,,compiled_multi_source
artist:1dca036f-2303-1d87-1637-0f9b55bdf7b5,TVXQ!,tvxq,,2004,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:1dcae6d9-877a-5bd3-4cdc-a23e22ab33c7,La Quinta Estacion,la quinta estacion,,2002,Latin,Spanish,,,,,,,,compiled_multi_source
artist:1dcaf2ba-2017-8141-986d-af75c5c27b49,Hermitude,hermitude,,2004,Electronic,Electronic,,,,,,,,compiled_multi_source
artist:1dce49cb-da26-72bb-388f-73d7e0b438d1,Wau y Los Arrrghs!!!,wau y los arrrghs,,2005,Latin,Spanish,,,,,,,,compiled_multi_source
artist:1dcf667c-8698-6e2b-badf-65ed2de41e47,Laibach,laibach,,2000,Electronic,Industrial,,,,,,,,compiled_multi_source
artist:1dcf6faf-4a83-1107-a25e-89ecc7c94826,Philippe Laurent,philippe laurent,,2011,World,French,,,,,,,,compiled_multi_source
artist:1dd03d64-f4a5-7f21-ed3a-3a8d1d93d0db,Sylvia Bennett,sylvia bennett,,2010,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:1dd21e24-c1d0-9577-b5bc-04b208f4c25e,AtariJones,atarijones,,2016,Electronic,Chill,,,,,,,,compiled_multi_source
artist:1dd3ced8-fbae-738b-6884-d8ca31515437,Exit Eden,exit eden,,2017,Rock,Goth,,,,,,,,compiled_multi_source
artist:1dd3d0c5-50d0-7225-7d37-73c1ae2b3b7f,Joystick!,joystick,,2010,Rock,Ska,,,,,,,,compiled_multi_source
artist:1dd501af-df73-8ffc-cd19-442b7895fce1,Tinga,tinga,,2006,Latin,Samba,,,,,,,,compiled_multi_source
artist:1dd56d3b-13c2-0451-0e26-06c749439f78,Jackson And His Computer Band,jackson and his computer band,,2013,Electronic,Dance,,,,,,,,compiled_multi_source
artist:1dd60148-ad83-9ca2-58c8-25be10d77ac4,Robert Pollard,robert pollard,,2006,Pop,Indie Pop,,,,,,,,compiled_multi_source
artist:1dd77054-1071-8a06-3799-d3c30d4f0490,Wagner Tiso,wagner tiso,,2002,Classical,Piano,,,,,,,,compiled_multi_source
artist:1dd78933-2236-9b63-79c1-676fcb0effbf,Pashanim,pashanim,,2019,World,German,,,,,,,,compiled_multi_source
artist:1dd7e575-b0df-95d3-8e9a-0d4aa4b4a657,Jean-Jacques Goldman,jeanjacques goldman,,2001,World,French,,,,,,,,compiled_multi_source
artist:1dd9ad56-70c1-7c24-dddc-164f39756c6a,Pryda,pryda,,2004,Electronic,EDM,,,,,,,,compiled_multi_source
artist:1ddac124-7ee8-303f-a8fa-aafd7cc561f7,4LYN,4lyn,,2001,World,German,,,,,,,,compiled_multi_source
artist:1ddb5199-30f9-d54c-a3b8-b30932c14072,Los Diablitos,los diablitos,,2000,Pop,Pop,,,,,,,,compiled_multi_source
artist:1ddc577f-240a-3b59-70c1-921e379fc961,The Rumjacks,the rumjacks,,2009,Rock,Punk,,,,,,,,compiled_multi_source
artist:1ddeb563-9bc5-1a68-0793-16f604163a49,Blueface,blueface,,2018,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:1ddf95a6-bc72-ef3a-1311-189b0e201863,Florence Andenyi,florence andenyi,,2015,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:1ddfdfb0-7ac1-cf56-6dff-6edc719c9dd2,Stanton Lanier,stanton lanier,,2001,Electronic,New Age,,,,,,,,compiled_multi_source
artist:1de01bba-ea44-1882-1960-1f262b48c4a1,Ms. Sancha,ms sancha,,2003,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:1de13425-6622-fffb-ca01-3ee7888ae468,KIKKR,kikkr,,2016,Electronic,Deep House,,,,,,,,compiled_multi_source
artist:1de196bc-e777-22d6-d32d-266a2afbf6ca,Jean Elan,jean elan,,2008,Electronic,House,,,,,,,,compiled_multi_source
artist:1de40fa5-830f-c44e-658a-16ec9ebcc8fb,NG2,ng2,,2002,Unknown,Salsa,,,,,,,,compiled_multi_source
artist:1de41f19-8e71-7c8a-19a8-c54147ddbc20,The Psychedelic Furs,the psychedelic furs,,1981,Rock,Punk Rock,,,,,,,,compiled_multi_source
artist:1de800ff-2245-0469-b6c8-40ce99ad0a9a,Joanne Polk,joanne polk,,2006,Classical,Piano,,,,,,,,compiled_multi_source
artist:1de92c40-237f-6a51-f70a-29d98fab88f2,Boj,boj,,2014,Reggae,Dancehall,,,,,,,,compiled_multi_source
